time,voltage,current,frequency,power
84,96.99,0.007,60.0,0.67893
85,122.878125,0.007,786.42,0.860146875
86,122.878125,0.007,786.42,0.860146875
87,122.878125,0.007,786.42,0.860146875
88,122.878125,0.007,786.42,0.860146875
89,122.878125,0.007,786.42,0.860146875
90,99.44812499999999,0.007,60.0,0.696136875
91,87.29625,0.006,60.0,0.5237775
92,94.20375,0.006,60.0,0.5652225
93,108.178125,0.008,60.0,0.865425
94,108.10499999999999,0.007,60.0,0.7567349999999999
95,78.79125,0.005,60.0,0.39395625
96,108.10687500000002,0.007,60.0,0.7567481250000001
97,108.178125,0.007,60.0,0.757246875
98,108.10687500000002,0.007,786.42,0.7567481250000001
99,85.92937500000001,0.006,60.0,0.5155762500000001
100,108.24750000000002,0.008,60.0,0.8659800000000002
101,89.4075,0.006,60.0,0.536445
102,106.03687499999998,0.007,60.0,0.7422581249999999
103,101.64937499999999,0.007,60.0,0.711545625
104,108.10499999999999,0.007,60.0,0.7567349999999999
105,106.04249999999999,0.007,60.0,0.7422974999999999
106,108.24562499999999,0.007,60.0,0.757719375
107,108.17249999999999,0.008,60.0,0.8653799999999999
108,103.021875,0.007,60.0,0.721153125
109,108.24562499999999,0.008,786.42,0.865965
110,95.518125,0.006,60.0,0.57310875
111,105.47624999999998,0.007,60.0,0.7383337499999999
112,83.64937499999999,0.006,60.0,0.5018962499999999
113,107.953125,0.008,60.0,0.863625
114,108.17249999999999,0.007,60.0,0.7572074999999999
115,104.11687499999998,0.007,60.0,0.7288181249999999
116,80.35499999999999,0.005,60.0,0.40177499999999994
117,108.24375,0.007,60.0,0.75770625
118,109.665,0.015,786.42,1.644975
119,108.31499999999998,0.007,60.0,0.7582049999999999
120,89.14500000000001,0.006,60.0,0.5348700000000001
121,106.13812500000002,0.007,60.0,0.7429668750000001
122,106.021875,0.008,60.0,0.848175
123,108.17437499999998,0.008,60.0,0.8653949999999999
124,83.94562499999999,0.006,60.0,0.5036737499999999
125,107.95125,0.007,60.0,0.75565875
126,108.31125,0.008,60.0,0.86649
127,108.24750000000002,0.008,60.0,0.8659800000000002
128,103.86187499999998,0.007,60.0,0.727033125
129,96.35999999999999,0.006,60.0,0.5781599999999999
130,108.448125,0.008,60.0,0.867585
131,106.13812500000002,0.007,60.0,0.7429668750000001
132,86.205,0.006,60.0,0.51723
133,108.17437499999998,0.008,60.0,0.8653949999999999
134,89.394375,0.006,60.0,0.53636625
135,108.17437499999998,0.008,60.0,0.8653949999999999
136,108.17625000000001,0.008,60.0,0.8654100000000001
137,106.65187499999999,0.007,60.0,0.746563125
138,108.24750000000002,0.008,60.0,0.8659800000000002
139,87.83250000000001,0.006,60.0,0.5269950000000001
140,105.12,0.007,60.0,0.73584
141,86.203125,0.006,60.0,0.5172187500000001
142,108.17437499999998,0.007,60.0,0.7572206249999999
143,106.456875,0.007,60.0,0.745198125
144,108.24375,0.007,60.0,0.75770625
145,86.205,0.006,60.0,0.51723
146,106.54875,0.007,60.0,0.74584125
147,108.24562499999999,0.008,60.0,0.865965
148,106.246875,0.007,60.0,0.7437281250000001
149,86.205,0.006,60.0,0.51723
150,92.818125,0.006,60.0,0.55690875
151,78.15187499999999,0.005,60.0,0.39075937499999996
152,108.17249999999999,0.007,60.0,0.7572074999999999
153,86.203125,0.006,60.0,0.5172187500000001
154,108.09937499999998,0.007,60.0,0.7566956249999999
155,108.10124999999998,0.007,60.0,0.7567087499999998
156,108.17625000000001,0.007,786.42,0.75723375
157,86.203125,0.006,60.0,0.5172187500000001
158,109.389375,0.008,60.0,0.875115
159,108.10124999999998,0.007,60.0,0.7567087499999998
160,99.45374999999999,0.007,60.0,0.6961762499999999
161,80.04375,0.005,60.0,0.40021875
162,107.87250000000002,0.008,60.0,0.8629800000000002
163,108.16875,0.007,60.0,0.75718125
164,104.63249999999998,0.007,60.0,0.7324274999999999
165,101.011875,0.007,60.0,0.707083125
166,108.17437499999998,0.008,60.0,0.8653949999999999
167,108.24187499999998,0.007,60.0,0.7576931249999999
168,108.88500000000002,0.008,60.0,0.8710800000000002
169,108.825,0.008,786.42,0.8706
170,107.956875,0.007,60.0,0.755698125
171,108.826875,0.008,60.0,0.870615
172,106.14000000000001,0.007,60.0,0.7429800000000001
173,106.453125,0.007,60.0,0.745171875
174,86.47687499999999,0.006,60.0,0.5188612499999999
175,108.24750000000002,0.008,60.0,0.8659800000000002
176,108.17249999999999,0.007,60.0,0.7572074999999999
177,106.74562499999999,0.007,786.42,0.7472193749999999
178,83.94375,0.005,60.0,0.41971875
179,95.068125,0.007,60.0,0.665476875
180,108.826875,0.008,60.0,0.870615
181,93.96187499999999,0.007,60.0,0.6577331249999999
182,86.75625,0.006,60.0,0.5205375
183,108.38062499999998,0.008,60.0,0.8670449999999998
184,108.170625,0.008,60.0,0.865365
185,108.24750000000002,0.007,60.0,0.7577325000000001
186,87.02437499999999,0.006,60.0,0.5221462499999999
187,108.09937499999998,0.008,60.0,0.8647949999999999
188,86.205,0.006,60.0,0.51723
189,109.378125,0.008,60.0,0.8750249999999999
190,85.0875,0.006,60.0,0.510525
191,108.24187499999998,0.008,60.0,0.8659349999999999
192,108.31312499999999,0.008,60.0,0.8665049999999999
193,106.44750000000002,0.007,60.0,0.7451325000000002
194,86.7525,0.006,60.0,0.520515
195,108.17625000000001,0.008,60.0,0.8654100000000001
196,108.24187499999998,0.007,60.0,0.7576931249999999
197,110.06625,0.007,60.0,0.77046375
198,82.75874999999999,0.005,60.0,0.41379374999999996
199,105.36375000000001,0.007,60.0,0.7375462500000001
200,78.7875,0.005,60.0,0.3939375
201,108.24562499999999,0.007,60.0,0.757719375
202,108.31312499999999,0.007,60.0,0.758191875
203,86.750625,0.006,60.0,0.52050375
204,106.243125,0.007,60.0,0.7437018750000001
205,108.17249999999999,0.007,60.0,0.7572074999999999
206,106.84125000000002,0.007,60.0,0.7478887500000001
207,85.65375,0.006,60.0,0.5139225000000001
208,86.74875,0.006,60.0,0.5204925
209,108.17625000000001,0.007,60.0,0.75723375
210,94.65,0.006,60.0,0.5679000000000001
211,86.7525,0.006,60.0,0.520515
212,78.78937499999999,0.005,60.0,0.393946875
213,108.16875,0.008,60.0,0.8653500000000001
214,107.87062499999999,0.007,60.0,0.755094375
215,80.353125,0.005,60.0,0.401765625
216,108.170625,0.008,60.0,0.865365
217,109.54875,0.008,786.42,0.87639
218,122.878125,0.008,786.42,0.983025
219,91.64812500000001,0.006,60.0,0.54988875
220,108.71062499999998,0.006,786.42,0.6522637499999999
221,108.028125,0.006,786.42,0.6481687500000001
222,107.38312500000002,0.006,786.42,0.6442987500000001
223,78.7875,0.005,60.0,0.3939375
224,108.16875,0.008,60.0,0.8653500000000001
225,108.17249999999999,0.008,60.0,0.8653799999999999
226,108.886875,0.008,786.42,0.8710950000000001
227,86.205,0.006,60.0,0.51723
228,108.31687500000001,0.008,60.0,0.866535
229,69.35437499999999,0.004,60.0,0.2774175
230,106.34437499999999,0.007,60.0,0.7444106249999999
231,95.71875,0.006,60.0,0.5743125
232,106.45125,0.007,60.0,0.74515875
233,108.028125,0.007,60.0,0.756196875
234,106.245,0.007,60.0,0.743715
235,108.24562499999999,0.008,60.0,0.865965
236,87.83624999999999,0.006,60.0,0.5270174999999999
237,108.17437499999998,0.007,60.0,0.7572206249999999
238,106.82250000000002,0.008,60.0,0.8545800000000001
239,108.10124999999998,0.008,60.0,0.8648099999999999
240,86.206875,0.006,60.0,0.51724125
241,108.10124999999998,0.008,60.0,0.8648099999999999
242,106.246875,0.007,60.0,0.7437281250000001
243,107.30437499999998,0.008,60.0,0.8584349999999998
244,78.78937499999999,0.005,60.0,0.393946875
245,108.10124999999998,0.008,60.0,0.8648099999999999
246,95.925,0.007,60.0,0.671475
247,108.17249999999999,0.008,60.0,0.8653799999999999
248,90.16499999999999,0.006,60.0,0.54099
249,108.87937500000001,0.008,60.0,0.8710350000000001
250,108.76500000000001,0.008,786.42,0.8701200000000001
251,122.878125,0.008,786.42,0.983025
252,80.349375,0.006,60.0,0.48209625
253,108.82125,0.007,60.0,0.7617487500000001
254,108.88500000000002,0.008,60.0,0.8710800000000002
255,110.12625,0.008,60.0,0.88101
256,86.206875,0.006,60.0,0.51724125
257,87.01124999999999,0.007,60.0,0.6090787499999999
258,106.14000000000001,0.007,60.0,0.7429800000000001
259,80.66062500000001,0.005,60.0,0.40330312500000004
260,88.10437499999999,0.006,60.0,0.52862625
261,51.69,0.004,60.0,0.20676
262,108.178125,0.007,60.0,0.757246875
263,50.05875,0.003,60.0,0.15017625
264,106.93687500000001,0.007,60.0,0.7485581250000001
265,108.31499999999998,0.007,60.0,0.7582049999999999
266,108.94312499999998,0.008,60.0,0.8715449999999999
267,78.79125,0.005,60.0,0.39395625
268,108.31687500000001,0.008,60.0,0.866535
269,85.36875,0.006,60.0,0.5122125000000001
270,105.7125,0.007,60.0,0.7399875
271,102.26812499999998,0.007,60.0,0.7158768749999999
272,108.24937500000001,0.007,60.0,0.7577456250000001
273,78.47625000000001,0.005,60.0,0.39238125000000007
274,108.24750000000002,0.008,60.0,0.8659800000000002
275,108.10499999999999,0.008,60.0,0.8648399999999999
276,109.33875,0.008,60.0,0.8747100000000001
277,86.206875,0.006,60.0,0.51724125
278,79.11,0.005,60.0,0.39555
279,108.24750000000002,0.008,60.0,0.8659800000000002
280,50.469375,0.003,60.0,0.151408125
281,79.10437499999999,0.005,60.0,0.39552187499999997
282,50.469375,0.003,60.0,0.151408125
283,108.25125,0.008,60.0,0.8660100000000001
284,108.31687500000001,0.008,60.0,0.866535
285,79.42125,0.005,60.0,0.39710625
286,108.24562499999999,0.007,60.0,0.757719375
287,50.469375,0.003,60.0,0.151408125
288,109.5975,0.007,60.0,0.7671825
289,100.33500000000001,0.007,60.0,0.7023450000000001
290,54.510000000000005,0.003,60.0,0.16353
291,105.58875,0.007,60.0,0.7391212500000001
292,50.87624999999999,0.003,60.0,0.15262874999999998
293,86.206875,0.006,60.0,0.51724125
294,50.87624999999999,0.003,60.0,0.15262874999999998
295,108.31875,0.008,60.0,0.8665499999999999
296,50.469375,0.003,60.0,0.151408125
297,106.35,0.007,60.0,0.74445
298,101.64937499999999,0.007,60.0,0.711545625
299,109.798125,0.007,60.0,0.768586875
300,108.178125,0.007,60.0,0.757246875
301,52.5,0.003,60.0,0.1575
302,78.796875,0.005,60.0,0.393984375
303,50.471250000000005,0.003,60.0,0.15141375
304,108.31687500000001,0.007,60.0,0.7582181250000001
305,108.32250000000002,0.008,60.0,0.8665800000000001
306,87.57374999999999,0.006,60.0,0.5254424999999999
307,108.32250000000002,0.007,60.0,0.7582575000000001
308,108.03,0.008,60.0,0.86424
309,108.935625,0.008,60.0,0.8714850000000001
310,80.97,0.005,60.0,0.40485
311,81.5775,0.006,60.0,0.48946500000000004
312,108.18375,0.008,60.0,0.8654700000000001
313,50.469375,0.003,60.0,0.151408125
314,80.35499999999999,0.006,60.0,0.48212999999999995
315,106.141875,0.008,60.0,0.849135
316,50.471250000000005,0.003,60.0,0.15141375
317,108.17625000000001,0.008,60.0,0.8654100000000001
318,50.469375,0.003,60.0,0.151408125
319,108.45750000000001,0.008,60.0,0.8676600000000001
320,108.25125,0.008,60.0,0.8660100000000001
321,99.283125,0.006,60.0,0.59569875
322,97.57124999999999,0.006,60.0,0.5854275
323,50.471250000000005,0.003,60.0,0.15141375
324,50.471250000000005,0.003,60.0,0.15141375
325,50.471250000000005,0.003,60.0,0.15141375
326,108.17625000000001,0.007,60.0,0.75723375
327,86.484375,0.006,60.0,0.51890625
328,108.32250000000002,0.007,60.0,0.7582575000000001
329,50.064375,0.003,60.0,0.150193125
330,107.03625,0.008,60.0,0.85629
331,93.52687499999999,0.007,60.0,0.654688125
332,109.25437500000001,0.008,60.0,0.8740350000000001
333,108.178125,0.008,60.0,0.865425
334,51.286874999999995,0.003,60.0,0.153860625
335,87.834375,0.006,60.0,0.52700625
336,50.878125000000004,0.003,60.0,0.15263437500000002
337,108.82874999999999,0.008,60.0,0.8706299999999999
338,51.69,0.003,60.0,0.15506999999999999
339,80.66437499999999,0.006,60.0,0.48398624999999995
340,52.09499999999999,0.003,60.0,0.15628499999999998
341,108.88312500000002,0.008,60.0,0.8710650000000002
342,108.770625,0.008,60.0,0.870165
343,80.66062500000001,0.005,60.0,0.40330312500000004
344,108.8925,0.008,60.0,0.87114
345,83.9475,0.006,60.0,0.503685
346,108.39000000000001,0.008,60.0,0.8671200000000001
347,90.1725,0.006,60.0,0.541035
348,106.455,0.007,60.0,0.745185
349,50.471250000000005,0.003,60.0,0.15141375
350,109.4325,0.008,60.0,0.87546
351,50.87624999999999,0.003,60.0,0.15262874999999998
352,108.24937500000001,0.008,60.0,0.8659950000000002
353,108.24937500000001,0.007,60.0,0.7577456250000001
354,107.9625,0.007,60.0,0.7557375000000001
355,107.953125,0.008,60.0,0.863625
356,109.39124999999999,0.008,60.0,0.8751299999999999
357,102.425625,0.007,60.0,0.716979375
358,50.473124999999996,0.003,60.0,0.151419375
359,108.17437499999998,0.007,60.0,0.7572206249999999
360,81.88125,0.005,60.0,0.40940624999999997
361,108.18187500000002,0.008,60.0,0.8654550000000002
362,50.88,0.003,60.0,0.15264
363,108.7125,0.008,60.0,0.8697
364,86.484375,0.006,60.0,0.51890625
365,90.436875,0.005,60.0,0.452184375
366,107.4675,0.008,60.0,0.8597400000000001
367,50.473124999999996,0.003,60.0,0.151419375
368,78.79125,0.005,60.0,0.39395625
369,78.80437500000001,0.004,60.0,0.31521750000000004
370,108.255,0.008,60.0,0.86604
371,50.469375,0.003,60.0,0.151408125
372,86.4825,0.006,60.0,0.518895
373,50.469375,0.003,60.0,0.151408125
374,108.32250000000002,0.008,60.0,0.8665800000000001
375,107.956875,0.008,60.0,0.863655
376,89.6625,0.006,60.0,0.537975
377,51.691875,0.003,60.0,0.15507562500000002
378,52.501875,0.004,60.0,0.21000749999999999
379,108.706875,0.008,60.0,0.869655
380,54.51187500000001,0.004,60.0,0.21804750000000003
381,108.18375,0.008,60.0,0.8654700000000001
382,50.469375,0.003,60.0,0.151408125
383,50.064375,0.003,60.0,0.150193125
384,106.455,0.007,60.0,0.745185
385,102.11625000000001,0.007,60.0,0.71481375
386,107.72437499999998,0.008,60.0,0.8617949999999999
387,50.473124999999996,0.003,60.0,0.151419375
388,108.52124999999998,0.008,60.0,0.8681699999999999
389,86.20875,0.006,60.0,0.5172525
390,50.469375,0.003,60.0,0.151408125
391,106.6575,0.008,60.0,0.85326
392,54.5175,0.004,60.0,0.21806999999999999
393,83.938125,0.006,60.0,0.50362875
394,51.69,0.003,60.0,0.15506999999999999
395,108.770625,0.008,60.0,0.870165
396,51.69,0.004,60.0,0.20676
397,84.80437500000001,0.006,60.0,0.50882625
398,52.093125,0.003,60.0,0.156279375
399,108.83062499999998,0.008,60.0,0.8706449999999999
400,108.83250000000001,0.008,60.0,0.8706600000000001
401,88.36687500000001,0.006,60.0,0.5302012500000001
402,79.108125,0.005,60.0,0.39554062500000003
403,108.17625000000001,0.008,60.0,0.8654100000000001
404,50.87624999999999,0.003,60.0,0.15262874999999998
405,86.206875,0.006,60.0,0.51724125
406,50.469375,0.003,60.0,0.151408125
407,108.17437499999998,0.007,60.0,0.7572206249999999
408,51.283125,0.003,60.0,0.153849375
409,108.88500000000002,0.008,60.0,0.8710800000000002
410,108.88125,0.008,60.0,0.87105
411,105.5925,0.007,60.0,0.7391475000000001
412,108.76500000000001,0.008,60.0,0.8701200000000001
413,51.69,0.003,60.0,0.15506999999999999
414,80.04375,0.006,60.0,0.48026250000000004
415,52.903125,0.003,60.0,0.158709375
416,108.31875,0.007,60.0,0.75823125
417,50.469375,0.003,60.0,0.151408125
418,101.503125,0.007,60.0,0.710521875
419,50.060625,0.003,60.0,0.15018187500000002
420,108.17249999999999,0.008,60.0,0.8653799999999999
421,98.30624999999999,0.008,60.0,0.78645
422,99.09375,0.007,60.0,0.69365625
423,109.15125,0.008,60.0,0.87321
424,108.88500000000002,0.008,60.0,0.8710800000000002
425,50.469375,0.003,60.0,0.151408125
426,82.175625,0.006,60.0,0.49305375
427,50.46750000000001,0.003,60.0,0.15140250000000002
428,108.17249999999999,0.007,60.0,0.7572074999999999
429,50.0625,0.003,60.0,0.1501875
430,87.834375,0.006,60.0,0.52700625
431,51.283125,0.003,60.0,0.153849375
432,108.88500000000002,0.008,60.0,0.8710800000000002
433,108.88312500000002,0.008,60.0,0.8710650000000002
434,80.353125,0.005,60.0,0.401765625
435,87.7875,0.007,60.0,0.6145125
436,52.09499999999999,0.004,60.0,0.20837999999999998
437,108.823125,0.008,60.0,0.870585
438,98.91749999999999,0.006,60.0,0.593505
439,106.3425,0.007,60.0,0.7443975
440,108.76875,0.008,60.0,0.87015
441,50.471250000000005,0.003,60.0,0.15141375
442,108.10687500000002,0.008,60.0,0.8648550000000002
443,78.46875,0.005,60.0,0.39234375
444,108.31499999999998,0.007,60.0,0.7582049999999999
445,50.46750000000001,0.003,60.0,0.15140250000000002
446,81.28125,0.005,60.0,0.40640625
447,82.47749999999999,0.005,60.0,0.41238749999999996
448,50.878125000000004,0.003,60.0,0.15263437500000002
449,104.24625,0.007,60.0,0.72972375
450,50.878125000000004,0.003,60.0,0.15263437500000002
451,86.199375,0.006,60.0,0.51719625
452,50.469375,0.003,60.0,0.151408125
453,108.17249999999999,0.007,60.0,0.7572074999999999
454,50.469375,0.003,60.0,0.151408125
455,87.830625,0.006,60.0,0.52698375
456,106.03125,0.007,60.0,0.74221875
457,109.41937500000002,0.008,60.0,0.8753550000000001
458,108.886875,0.008,60.0,0.8710950000000001
459,81.271875,0.005,60.0,0.40635937499999997
460,108.76312500000002,0.008,60.0,0.8701050000000001
461,107.87625,0.007,60.0,0.75513375
462,50.469375,0.003,60.0,0.151408125
463,78.7875,0.005,60.0,0.3939375
464,50.465624999999996,0.003,60.0,0.151396875
465,108.17249999999999,0.007,60.0,0.7572074999999999
466,108.24187499999998,0.008,60.0,0.8659349999999999
467,108.24562499999999,0.008,60.0,0.865965
468,108.24375,0.008,60.0,0.8659500000000001
469,74.22,0.004,60.0,0.29688
470,108.17249999999999,0.008,60.0,0.8653799999999999
471,51.28125,0.003,60.0,0.15384375
472,84.2325,0.005,60.0,0.4211625
473,49.651875000000004,0.003,60.0,0.148955625
474,108.384375,0.008,60.0,0.867075
475,50.060625,0.003,60.0,0.15018187500000002
476,86.203125,0.006,60.0,0.5172187500000001
477,53.30437500000001,0.003,60.0,0.15991312500000002
478,108.766875,0.008,60.0,0.870135
479,108.17625000000001,0.008,60.0,0.8654100000000001
480,82.1775,0.005,60.0,0.41088749999999996
481,90.928125,0.005,60.0,0.45464062499999996
482,103.291875,0.007,60.0,0.723043125
483,109.3425,0.008,60.0,0.8747400000000001
484,79.41749999999999,0.005,60.0,0.3970875
485,102.110625,0.007,60.0,0.714774375
486,108.25125,0.007,60.0,0.75775875
487,101.79937499999998,0.007,60.0,0.712595625
488,86.20125,0.006,60.0,0.5172075
489,100.99312499999999,0.007,60.0,0.706951875
490,50.471250000000005,0.003,60.0,0.15141375
491,108.0975,0.007,60.0,0.7566825
492,58.861875,0.004,60.0,0.2354475
493,108.24187499999998,0.007,60.0,0.7576931249999999
494,54.11062499999999,0.003,60.0,0.162331875
495,108.766875,0.008,60.0,0.870135
496,51.69,0.003,60.0,0.15506999999999999
497,102.26624999999999,0.007,60.0,0.7158637499999999
498,50.469375,0.003,60.0,0.151408125
499,50.471250000000005,0.003,60.0,0.15141375
500,102.1125,0.007,60.0,0.7147875
501,84.23625,0.006,60.0,0.5054175
502,108.17625000000001,0.008,60.0,0.8654100000000001
503,50.46750000000001,0.003,60.0,0.15140250000000002
504,50.469375,0.003,60.0,0.151408125
505,50.469375,0.003,60.0,0.151408125
506,51.68625000000001,0.003,60.0,0.15505875000000002
507,108.51000000000002,0.008,60.0,0.8680800000000002
508,51.69,0.003,60.0,0.15506999999999999
509,51.691875,0.003,60.0,0.15507562500000002
510,51.283125,0.003,60.0,0.153849375
511,80.97,0.005,60.0,0.40485
512,51.691875,0.003,60.0,0.15507562500000002
513,54.915,0.003,60.0,0.164745
514,51.691875,0.003,60.0,0.15507562500000002
515,102.43500000000002,0.006,60.0,0.6146100000000001
516,110.09624999999998,0.004,60.0,0.44038499999999997
517,122.878125,0.004,786.42,0.4915125
518,50.469375,0.004,786.42,0.20187750000000002
519,122.878125,0.004,786.42,0.4915125
520,54.1125,0.003,60.0,0.1623375
521,122.878125,0.007,60.0,0.860146875
522,50.471250000000005,0.004,60.0,0.20188500000000004
523,108.31312499999999,0.008,60.0,0.8665049999999999
524,50.469375,0.003,60.0,0.151408125
525,108.24562499999999,0.008,60.0,0.865965
526,85.9275,0.006,60.0,0.5155649999999999
527,109.329375,0.008,60.0,0.874635
528,104.506875,0.007,60.0,0.731548125
529,50.05875,0.003,60.0,0.15017625
530,87.82875,0.006,60.0,0.5269725
531,53.705625,0.003,60.0,0.161116875
532,105.01312500000002,0.007,60.0,0.7350918750000002
533,50.46750000000001,0.003,60.0,0.15140250000000002
534,79.10625,0.005,60.0,0.39553125
535,50.469375,0.003,60.0,0.151408125
536,108.37875,0.008,60.0,0.86703
537,108.24750000000002,0.007,60.0,0.7577325000000001
538,85.08937499999999,0.006,60.0,0.5105362499999999
539,108.17249999999999,0.008,60.0,0.8653799999999999
540,53.30625,0.003,60.0,0.15991875
541,108.24375,0.007,60.0,0.75770625
542,87.57000000000001,0.006,60.0,0.5254200000000001
543,108.028125,0.007,60.0,0.756196875
544,108.17437499999998,0.007,60.0,0.7572206249999999
545,51.688125,0.003,60.0,0.155064375
546,89.40187499999999,0.006,60.0,0.5364112499999999
547,108.82874999999999,0.008,60.0,0.8706299999999999
548,107.131875,0.007,60.0,0.749923125
549,108.826875,0.008,60.0,0.870615
550,89.91,0.006,60.0,0.5394599999999999
551,108.0975,0.008,60.0,0.86478
552,52.093125,0.003,60.0,0.156279375
553,108.825,0.008,60.0,0.8706
554,50.87624999999999,0.003,60.0,0.15262874999999998
555,85.08375,0.006,60.0,0.5105025
556,108.24187499999998,0.008,60.0,0.8659349999999999
557,108.24375,0.008,60.0,0.8659500000000001
558,108.24375,0.008,60.0,0.8659500000000001
559,86.20125,0.006,60.0,0.5172075
560,108.9375,0.008,60.0,0.8715
561,107.94750000000002,0.008,60.0,0.8635800000000001
562,108.23999999999998,0.008,60.0,0.8659199999999999
563,51.684375,0.003,60.0,0.155053125
564,108.23999999999998,0.008,60.0,0.8659199999999999
565,82.4625,0.006,60.0,0.494775
566,108.24375,0.008,60.0,0.8659500000000001
567,51.68625000000001,0.003,60.0,0.15505875000000002
568,108.9375,0.008,60.0,0.8715
569,106.74375,0.007,60.0,0.7472062500000001
570,108.98999999999998,0.008,60.0,0.8719199999999999
571,88.09125,0.006,60.0,0.5285475000000001
572,51.279375,0.003,60.0,0.15383812500000002
573,108.815625,0.008,60.0,0.870525
574,52.093125,0.003,60.0,0.156279375
575,86.47687499999999,0.006,60.0,0.5188612499999999
576,53.30437500000001,0.003,60.0,0.15991312500000002
577,108.87937500000001,0.008,60.0,0.8710350000000001
578,107.87625,0.007,60.0,0.75513375
579,52.093125,0.003,60.0,0.156279375
580,108.451875,0.008,60.0,0.867615
581,108.825,0.008,60.0,0.8706
582,106.02562500000002,0.007,60.0,0.7421793750000002
583,52.49625000000001,0.003,60.0,0.15748875000000004
584,94.41375000000001,0.007,60.0,0.6608962500000001
585,54.90749999999999,0.003,60.0,0.16472249999999997
586,108.823125,0.007,60.0,0.761761875
587,106.03125,0.007,60.0,0.74221875
588,88.095,0.006,60.0,0.52857
589,51.688125,0.003,60.0,0.155064375
590,108.87562499999999,0.007,60.0,0.7621293749999999
591,51.68625000000001,0.003,60.0,0.15505875000000002
592,80.9625,0.006,60.0,0.48577500000000007
