time,voltage,current,frequency,power
136,108.13125,0.617,60.0,66.71698124999999
137,105.15187499999999,0.556,60.0,58.4644425
138,85.95,0.38,60.0,32.661
139,108.20062500000002,0.614,60.0,66.43518375000001
140,108.85499999999999,0.613,60.0,66.72811499999999
141,108.12937500000001,0.613,786.42,66.28330687500001
142,100.01812499999998,0.514,60.0,51.409316249999996
143,122.878125,0.514,786.42,63.15935625
144,122.878125,0.514,786.42,63.15935625
145,122.878125,0.514,786.42,63.15935625
146,85.11,0.397,60.0,33.78867
147,108.05625,0.599,60.0,64.72569375
148,106.4775,0.57,60.0,60.692175
149,106.96875,0.566,60.0,60.5443125
150,86.775,0.405,60.0,35.143875
151,108.12749999999998,0.614,60.0,66.39028499999999
152,87.856875,0.434,60.0,38.12988375
153,108.05437499999998,0.604,60.0,65.26484249999999
154,78.49125000000001,0.376,60.0,29.512710000000002
155,107.323125,0.572,60.0,61.3888275
156,108.12749999999998,0.601,60.0,64.98462749999999
157,108.27375000000002,0.619,60.0,67.02145125000001
158,108.05437499999998,0.593,60.0,64.07624437499999
159,103.87125,0.556,60.0,57.752415000000006
160,108.27375000000002,0.592,60.0,64.09806
161,109.22999999999999,0.615,60.0,67.17644999999999
162,108.800625,0.614,60.0,66.80358375
163,94.22625000000001,0.479,60.0,45.13437375
164,104.784375,0.537,60.0,56.269209375
165,108.12375,0.607,60.0,65.63111625
166,105.50249999999998,0.548,60.0,57.815369999999994
167,78.81,0.367,60.0,28.92327
168,108.20250000000001,0.622,60.0,67.301955
169,102.59812500000001,0.512,60.0,52.530240000000006
170,108.271875,0.621,60.0,67.236834375
171,83.37937500000001,0.404,60.0,33.68526750000001
172,108.20062500000002,0.617,60.0,66.759785625
173,108.05437499999998,0.615,60.0,66.45344062499998
174,108.12937500000001,0.618,60.0,66.82395375
175,84.82875,0.368,60.0,31.21698
176,106.4775,0.571,60.0,60.798652499999996
177,108.85687500000002,0.619,60.0,67.382405625
178,78.81,0.352,60.0,27.74112
179,79.75125,0.376,60.0,29.98647
180,109.275,0.643,60.0,70.26382500000001
181,106.575,0.568,60.0,60.5346
182,105.14812499999998,0.534,60.0,56.14909874999999
183,80.98875000000001,0.377,60.0,30.532758750000003
184,106.96312500000002,0.581,60.0,62.145575625000006
185,108.204375,0.609,60.0,65.896464375
186,105.15,0.537,60.0,56.46555000000001
187,86.22562500000001,0.428,60.0,36.904567500000006
188,108.673125,0.609,60.0,66.181933125
189,108.793125,0.608,60.0,66.14622
190,100.67625000000001,0.54,60.0,54.36517500000001
191,104.535,0.53,60.0,55.40355
192,108.05249999999998,0.615,60.0,66.45228749999998
193,104.4,0.541,60.0,56.48040000000001
194,108.20250000000001,0.612,60.0,66.21993
195,108.12937500000001,0.592,786.42,64.01259
196,101.829375,0.53,60.0,53.96956875
197,109.455,0.62,60.0,67.8621
198,108.13500000000002,0.606,60.0,65.52981000000001
199,109.265625,0.652,786.42,71.24118750000001
200,81.6,0.388,60.0,31.6608
201,109.5,0.618,60.0,67.67099999999999
202,108.733125,0.61,60.0,66.32720625
203,108.27000000000001,0.619,60.0,67.01913
204,79.44375,0.364,60.0,28.917524999999998
205,108.12937500000001,0.59,60.0,63.79633125
206,108.13500000000002,0.6,60.0,64.88100000000001
207,109.831875,0.638,60.0,70.07273625
208,88.644375,0.406,60.0,35.989616250000005
209,108.05812499999999,0.598,60.0,64.61875875
210,78.49125000000001,0.345,60.0,27.07948125
211,107.15062500000002,0.581,60.0,62.25451312500001
212,85.94624999999999,0.424,60.0,36.44121
213,108.12749999999998,0.597,60.0,64.5521175
214,108.20250000000001,0.595,60.0,64.3804875
215,108.20250000000001,0.609,60.0,65.8953225
216,78.48937500000001,0.354,60.0,27.78523875
217,108.9675,0.626,60.0,68.213655
218,108.20250000000001,0.613,60.0,66.32813250000001
219,122.64000000000001,0.613,786.42,75.17832000000001
220,87.594375,0.425,60.0,37.227609375
221,108.06000000000002,0.591,60.0,63.86346
222,108.13125,0.6,60.0,64.87875
223,108.12937500000001,0.614,60.0,66.39143625
224,106.275,0.549,60.0,58.344975000000005
225,106.27124999999998,0.56,60.0,59.5119
226,108.13125,0.593,60.0,64.12183125
227,109.85625,0.657,786.42,72.17555625
228,106.37625,0.572,60.0,60.84721499999999
229,100.50937499999999,0.516,60.0,51.8628375
230,108.271875,0.594,60.0,64.31349374999999
231,78.496875,0.348,60.0,27.3169125
232,108.27375000000002,0.619,60.0,67.02145125000001
233,87.590625,0.421,60.0,36.875653125
234,108.204375,0.614,60.0,66.43748624999999
235,105.73687499999998,0.556,60.0,58.7897025
236,108.20062500000002,0.591,60.0,63.94656937500001
237,78.811875,0.351,60.0,27.662968125
238,108.78937500000002,0.632,60.0,68.75488500000002
239,108.97312500000001,0.596,60.0,64.94798250000001
240,104.14312499999998,0.527,60.0,54.88342687499999
241,78.50437500000001,0.353,60.0,27.712044375
242,108.20250000000001,0.604,60.0,65.35431000000001
243,105.85124999999998,0.559,60.0,59.17084874999999
244,108.12937500000001,0.59,60.0,63.79633125
245,87.853125,0.395,60.0,34.701984375
246,109.41187499999998,0.638,60.0,69.80477624999999
247,108.20062500000002,0.638,786.42,69.03199875000001
248,122.878125,0.638,786.42,78.39624375
249,87.853125,0.39,60.0,34.262718750000005
250,50.075624999999995,0.201,60.0,10.065200625
251,108.05625,0.608,60.0,65.6982
252,108.13312500000002,0.589,60.0,63.690410625000005
253,78.80812499999999,0.35,60.0,27.582843749999995
254,108.12562499999999,0.616,60.0,66.60538499999998
255,108.204375,0.598,60.0,64.70621625
256,122.878125,0.598,786.42,73.48111875
257,122.878125,0.598,786.42,73.48111875
258,122.878125,0.598,786.42,73.48111875
259,109.4025,0.616,60.0,67.39194
260,108.204375,0.593,60.0,64.165194375
261,108.13125,0.592,60.0,64.0137
262,107.975625,0.61,60.0,65.86513124999999
263,108.20250000000001,0.615,786.42,66.5445375
264,108.478125,0.615,786.42,66.71404687500001
265,98.55562499999999,0.437,60.0,43.068808125
266,87.860625,0.428,60.0,37.604347499999996
267,107.98687499999998,0.593,60.0,64.036216875
268,50.88937500000001,0.22,60.0,11.195662500000003
269,108.27375000000002,0.597,60.0,64.63942875000001
270,79.749375,0.355,60.0,28.311028125
271,108.196875,0.617,60.0,66.75747187500001
272,50.4825,0.203,60.0,10.2479475
273,107.746875,0.596,60.0,64.21713749999999
274,86.22749999999999,0.406,60.0,35.008365
275,109.078125,0.607,60.0,66.210421875
276,108.13125,0.616,60.0,66.60884999999999
277,108.204375,0.607,60.0,65.680055625
278,97.58625,0.485,60.0,47.32933125
279,50.075624999999995,0.22,60.0,11.0166375
280,108.20062500000002,0.589,60.0,63.730168125000006
281,50.075624999999995,0.218,60.0,10.916486249999998
282,79.75500000000001,0.362,60.0,28.87131
283,50.073750000000004,0.216,60.0,10.815930000000002
284,108.41062500000001,0.598,60.0,64.82955375
285,108.20250000000001,0.616,60.0,66.65274000000001
286,101.20125,0.547,60.0,55.35708375000001
287,108.20062500000002,0.608,60.0,65.78598000000001
288,105.016875,0.59,60.0,61.95995625
289,105.50437500000001,0.548,60.0,57.81639750000001
290,50.4825,0.211,60.0,10.6518075
291,108.20625,0.609,60.0,65.89760625
292,50.484375,0.21,60.0,10.60171875
293,108.20062500000002,0.614,60.0,66.43518375000001
294,108.20250000000001,0.596,60.0,64.48869
295,103.335,0.549,60.0,56.730915
296,103.876875,0.527,60.0,54.743113125
297,109.873125,0.656,61.42799999999999,72.07677000000001
298,122.878125,0.656,786.42,80.60805
299,82.494375,0.386,60.0,31.842828750000002
300,93.564375,0.399,60.0,37.332185625
301,108.05437499999998,0.589,60.0,63.64402687499999
302,51.703125,0.222,60.0,11.47809375
303,87.594375,0.405,60.0,35.475721875000005
304,50.075624999999995,0.209,60.0,10.465805624999998
305,106.27687499999999,0.567,60.0,60.25898812499999
306,108.12562499999999,0.592,60.0,64.01037
307,79.44,0.337,60.0,26.77128
308,102.31312499999999,0.49,60.0,50.133431249999994
309,122.878125,0.49,786.42,60.210281249999994
310,122.878125,0.49,786.42,60.210281249999994
311,78.174375,0.332,60.0,25.953892500000002
312,104.40375000000002,0.536,60.0,55.96041000000001
313,50.071875,0.202,60.0,10.11451875
314,108.12562499999999,0.607,60.0,65.63225437499999
315,50.480625,0.216,60.0,10.903815
316,106.4775,0.566,60.0,60.266265
317,109.021875,0.631,60.0,68.79280312499999
318,108.13125,0.598,60.0,64.6624875
319,50.4825,0.202,60.0,10.197465000000001
320,108.12937500000001,0.598,60.0,64.66136625
321,51.29625,0.208,60.0,10.66962
322,108.20062500000002,0.611,60.0,66.11058187500001
323,89.15625,0.461,60.0,41.10103125
324,94.438125,0.494,60.0,46.65243375
325,108.13312500000002,0.606,60.0,65.52867375000001
326,50.073750000000004,0.205,60.0,10.265118750000001
327,108.20062500000002,0.586,60.0,63.40556625000001
328,84.54187499999999,0.38,60.0,32.1259125
329,108.12937500000001,0.587,60.0,63.471943125
330,94.22625000000001,0.463,60.0,43.626753750000006
331,108.13500000000002,0.598,60.0,64.66473
332,88.123125,0.432,60.0,38.06919
333,105.50249999999998,0.546,60.0,57.604364999999994
334,51.703125,0.215,60.0,11.116171875
335,108.853125,0.62,60.0,67.4889375
336,80.67937500000001,0.366,60.0,29.528651250000003
337,51.703125,0.207,60.0,10.702546875
338,51.70125,0.229,60.0,11.83958625
339,109.078125,0.609,60.0,66.428578125
340,87.85499999999999,0.433,60.0,38.041214999999994
341,51.70125,0.212,60.0,10.960665
342,108.675,0.618,60.0,67.16114999999999
343,109.32750000000001,0.605,60.0,66.14313750000001
344,87.860625,0.411,60.0,36.110716874999994
345,51.705,0.228,60.0,11.78874
346,108.909375,0.609,60.0,66.32580937499999
347,51.70125,0.22,60.0,11.374275
348,106.16437500000002,0.553,60.0,58.708899375000016
349,51.70125,0.223,60.0,11.529378750000001
350,108.85687500000002,0.601,60.0,65.422981875
351,108.97312500000001,0.604,60.0,65.8197675
352,108.204375,0.595,60.0,64.381603125
353,94.00125,0.435,60.0,40.89054375
354,108.204375,0.612,60.0,66.22107749999999
355,50.484375,0.207,60.0,10.450265625
356,108.13312500000002,0.613,60.0,66.28560562500002
357,86.503125,0.422,60.0,36.504318749999996
358,50.075624999999995,0.202,60.0,10.115276249999999
359,108.13312500000002,0.601,60.0,64.98800812500001
360,107.48999999999998,0.613,60.0,65.89136999999998
361,79.44375,0.377,60.0,29.950293749999997
362,108.85124999999998,0.602,60.0,65.52845249999999
363,52.51125,0.226,60.0,11.867542499999999
364,108.91125,0.604,60.0,65.782395
365,83.38312499999999,0.359,60.0,29.934541874999997
366,108.05625,0.605,60.0,65.37403125
367,50.075624999999995,0.202,60.0,10.115276249999999
368,108.20250000000001,0.584,60.0,63.19026
369,86.77875,0.42,60.0,36.447075
370,108.85499999999999,0.609,60.0,66.292695
371,50.484375,0.2,60.0,10.096875
372,109.65562500000001,0.643,60.0,70.50856687500001
373,87.58687499999999,0.398,60.0,34.859576249999996
374,52.91812500000001,0.226,60.0,11.959496250000003
375,104.655,0.534,60.0,55.88577
376,108.79875,0.618,60.0,67.2376275
377,94.46062500000001,0.419,60.0,39.579001875
378,108.85875000000001,0.616,60.0,67.05699000000001
379,108.20250000000001,0.585,60.0,63.29846250000001
380,50.4825,0.202,60.0,10.197465000000001
381,108.13125,0.607,60.0,65.63566875
382,107.74125,0.592,60.0,63.782819999999994
383,97.99312499999999,0.414,60.0,40.56915375
384,108.85499999999999,0.601,60.0,65.421855
385,52.515,0.227,60.0,11.920905000000001
386,78.815625,0.368,60.0,29.00415
387,50.48625,0.204,60.0,10.299195
388,108.06000000000002,0.592,60.0,63.971520000000005
389,50.484375,0.2,60.0,10.096875
390,87.58687499999999,0.422,60.0,36.96166125
391,52.513125,0.212,60.0,11.1327825
392,108.909375,0.625,60.0,68.068359375
393,107.98125,0.59,60.0,63.7089375
394,88.644375,0.419,60.0,37.141993125
395,50.484375,0.211,60.0,10.652203125
396,52.10437499999999,0.22,60.0,11.462962499999998
397,106.7775,0.558,60.0,59.58184500000001
398,80.3775,0.371,60.0,29.8200525
399,108.20062500000002,0.603,60.0,65.244976875
400,50.075624999999995,0.198,60.0,9.91497375
401,108.13312500000002,0.582,60.0,62.933478750000006
402,86.22562500000001,0.386,60.0,33.283091250000005
403,108.12749999999998,0.606,60.0,65.52526499999999
404,106.4775,0.549,60.0,58.45614750000001
405,108.12749999999998,0.606,60.0,65.52526499999999
406,92.4,0.418,60.0,38.623200000000004
407,108.12749999999998,0.586,60.0,63.36271499999999
408,55.3275,0.241,60.0,13.3339275
409,108.796875,0.595,60.0,64.734140625
410,52.10812500000001,0.216,60.0,11.255355000000002
411,103.18312499999999,0.543,60.0,56.028436875
412,51.703125,0.224,60.0,11.5815
413,108.793125,0.613,60.0,66.690185625
414,55.723125,0.229,60.0,12.760595625
415,80.68125,0.338,60.0,27.270262500000005
416,108.13312500000002,0.592,60.0,64.01481000000001
417,108.208125,0.598,60.0,64.70845874999999
418,54.92625,0.224,60.0,12.30348
419,78.49312499999999,0.348,60.0,27.315607499999995
420,52.91812500000001,0.236,60.0,12.488677500000001
421,108.204375,0.584,60.0,63.191354999999994
422,50.4825,0.212,60.0,10.70229
423,79.75125,0.351,60.0,27.99268875
424,50.4825,0.207,60.0,10.4498775
425,104.40375000000002,0.532,60.0,55.54279500000001
426,50.4825,0.209,60.0,10.5508425
427,83.090625,0.381,60.0,31.657528125000002
428,108.271875,0.594,60.0,64.31349374999999
429,108.13125,0.007,60.0,0.75691875
430,50.075624999999995,0.003,60.0,0.15022687499999998
431,94.00125,0.007,60.0,0.65800875
432,50.073750000000004,0.003,60.0,0.15022125000000003
433,108.915,0.008,60.0,0.8713200000000001
434,108.28125,0.007,60.0,0.75796875
435,80.57625,0.006,60.0,0.48345750000000004
436,108.05812499999999,0.007,60.0,0.7564068749999999
437,50.07937499999999,0.003,60.0,0.15023812499999997
438,108.13125,0.008,60.0,0.86505
439,50.075624999999995,0.003,60.0,0.15022687499999998
440,80.064375,0.005,60.0,0.400321875
441,108.13312500000002,0.007,60.0,0.7569318750000001
442,50.480625,0.003,60.0,0.151441875
443,108.05625,0.007,60.0,0.7563937500000001
444,57.70125,0.004,60.0,0.230805
445,108.204375,0.007,60.0,0.757430625
446,50.075624999999995,0.003,60.0,0.15022687499999998
447,108.136875,0.007,60.0,0.756958125
448,87.8625,0.006,60.0,0.527175
449,108.85124999999998,0.008,60.0,0.8708099999999999
450,108.676875,0.007,60.0,0.7607381249999999
451,106.86750000000002,0.007,60.0,0.7480725000000001
452,78.49499999999999,0.005,60.0,0.39247499999999996
453,105.733125,0.007,60.0,0.740131875
454,108.204375,0.008,60.0,0.865635
455,52.515,0.003,60.0,0.15754500000000002
456,85.95375,0.006,60.0,0.5157225
457,108.13312500000002,0.007,60.0,0.7569318750000001
458,50.484375,0.003,60.0,0.151453125
459,108.13125,0.007,60.0,0.75691875
460,50.48625,0.003,60.0,0.15145875
461,108.20625,0.008,60.0,0.86565
462,108.418125,0.007,60.0,0.758926875
463,105.631875,0.007,60.0,0.739423125
464,110.11125,0.008,60.0,0.88089
465,49.666875,0.003,60.0,0.149000625
466,50.4825,0.003,60.0,0.1514475
467,108.13125,0.007,60.0,0.75691875
468,108.204375,0.008,60.0,0.865635
469,50.0775,0.003,60.0,0.1502325
470,106.678125,0.007,60.0,0.7467468749999999
471,107.49187499999998,0.007,60.0,0.7524431249999999
472,108.204375,0.007,60.0,0.757430625
473,80.3775,0.005,60.0,0.4018875
474,108.860625,0.008,60.0,0.870885
475,52.10812500000001,0.003,60.0,0.15632437500000002
476,105.841875,0.007,60.0,0.740893125
477,56.518125,0.003,60.0,0.169554375
478,105.84,0.007,60.0,0.7408800000000001
479,51.705,0.004,60.0,0.20682
480,108.860625,0.008,60.0,0.870885
481,86.22937499999999,0.006,60.0,0.51737625
482,108.204375,0.007,60.0,0.757430625
483,106.381875,0.007,60.0,0.7446731249999999
484,104.165625,0.007,60.0,0.729159375
485,85.11375000000001,0.006,60.0,0.5106825
486,49.668749999999996,0.003,60.0,0.14900624999999998
487,104.66437500000002,0.007,60.0,0.7326506250000001
488,49.668749999999996,0.003,60.0,0.14900624999999998
489,86.23125,0.006,60.0,0.5173875
490,50.4825,0.003,60.0,0.1514475
491,108.13312500000002,0.007,60.0,0.7569318750000001
492,105.03374999999998,0.007,60.0,0.7352362499999999
493,108.204375,0.008,60.0,0.865635
494,108.20625,0.007,60.0,0.75744375
495,109.333125,0.008,60.0,0.874665
496,108.279375,0.008,60.0,0.866235
497,108.13125,0.007,60.0,0.75691875
498,99.30749999999999,0.006,60.0,0.595845
499,108.20250000000001,0.008,60.0,0.8656200000000002
500,50.073750000000004,0.003,60.0,0.15022125000000003
501,108.20250000000001,0.007,60.0,0.7574175000000001
502,50.484375,0.003,60.0,0.151453125
503,108.34875,0.008,60.0,0.86679
504,50.07937499999999,0.003,60.0,0.15023812499999997
505,108.27562500000002,0.008,60.0,0.8662050000000002
506,85.951875,0.006,60.0,0.5157112500000001
507,107.82374999999999,0.007,60.0,0.75476625
508,49.666875,0.003,60.0,0.149000625
509,108.13125,0.007,60.0,0.75691875
510,79.130625,0.005,60.0,0.395653125
511,108.05812499999999,0.007,60.0,0.7564068749999999
512,108.20625,0.008,60.0,0.86565
513,108.13312500000002,0.007,60.0,0.7569318750000001
514,83.090625,0.005,60.0,0.41545312500000003
515,108.79875,0.008,60.0,0.87039
516,108.80249999999998,0.008,60.0,0.8704199999999999
517,58.09875000000001,0.004,60.0,0.23239500000000005
518,80.67937500000001,0.005,60.0,0.40339687500000004
519,51.70687499999999,0.003,60.0,0.15512062499999998
520,108.860625,0.008,60.0,0.870885
521,51.703125,0.003,60.0,0.155109375
522,81.6,0.006,60.0,0.4896
523,50.4825,0.003,60.0,0.1514475
524,108.20625,0.008,60.0,0.86565
525,50.075624999999995,0.003,60.0,0.15022687499999998
526,108.20625,0.008,60.0,0.86565
527,50.484375,0.003,60.0,0.151453125
528,108.740625,0.008,60.0,0.869925
529,78.43312499999999,0.006,60.0,0.47059874999999995
530,50.4825,0.004,60.0,0.20193
531,60.046875,0.004,60.0,0.2401875
532,108.2775,0.008,60.0,0.86622
533,108.20250000000001,0.008,60.0,0.8656200000000002
534,50.484375,0.003,60.0,0.151453125
535,86.22562500000001,0.006,60.0,0.5173537500000001
536,50.0775,0.003,60.0,0.1502325
537,108.208125,0.007,60.0,0.757456875
538,108.27375000000002,0.008,60.0,0.8661900000000002
539,87.856875,0.006,60.0,0.52714125
540,108.204375,0.008,60.0,0.865635
541,49.666875,0.003,60.0,0.149000625
542,108.20250000000001,0.007,60.0,0.7574175000000001
543,91.175625,0.007,60.0,0.638229375
544,108.05812499999999,0.008,60.0,0.8644649999999999
545,50.075624999999995,0.003,60.0,0.15022687499999998
546,108.204375,0.008,60.0,0.865635
547,50.0775,0.003,60.0,0.1502325
548,108.853125,0.008,60.0,0.8708250000000001
549,51.29812499999999,0.003,60.0,0.15389437499999997
550,108.85687500000002,0.008,60.0,0.8708550000000002
551,103.4775,0.007,60.0,0.7243425000000001
552,52.515,0.003,60.0,0.15754500000000002
553,108.79875,0.007,60.0,0.76159125
554,52.91812500000001,0.003,60.0,0.15875437500000003
555,106.58250000000001,0.008,60.0,0.8526600000000001
556,51.705,0.003,60.0,0.155115
557,106.970625,0.008,60.0,0.855765
558,88.123125,0.006,60.0,0.52873875
559,108.915,0.008,60.0,0.8713200000000001
560,80.37375,0.005,60.0,0.40186875
561,106.970625,0.007,60.0,0.748794375
562,108.915,0.008,60.0,0.8713200000000001
563,52.10812500000001,0.003,60.0,0.15632437500000002
564,80.68125,0.005,60.0,0.40340625
565,52.11,0.003,60.0,0.15633
566,102.894375,0.007,60.0,0.720260625
567,52.10812500000001,0.003,60.0,0.15632437500000002
568,80.68125,0.005,60.0,0.40340625
569,51.703125,0.003,60.0,0.155109375
570,52.515,0.004,60.0,0.21006
571,51.705,0.003,60.0,0.155115
572,87.594375,0.006,60.0,0.52556625
573,51.70687499999999,0.004,60.0,0.20682749999999997
574,51.705,0.004,60.0,0.20682
575,103.18500000000002,0.007,60.0,0.7222950000000001
576,81.29625,0.005,60.0,0.40648125
577,108.204375,0.007,60.0,0.757430625
578,50.073750000000004,0.003,60.0,0.15022125000000003
579,102.144375,0.007,60.0,0.715010625
580,50.88937500000001,0.003,60.0,0.15266812500000002
581,108.34875,0.008,60.0,0.86679
582,50.484375,0.003,60.0,0.151453125
583,50.4825,0.004,60.0,0.20193
584,50.075624999999995,0.003,60.0,0.15022687499999998
585,50.88937500000001,0.003,60.0,0.15266812500000002
586,78.14625,0.006,60.0,0.4688775
587,50.071875,0.003,60.0,0.150215625
588,101.98687499999998,0.007,60.0,0.7139081249999999
589,85.95375,0.006,60.0,0.5157225
590,50.4825,0.003,60.0,0.1514475
591,50.484375,0.003,60.0,0.151453125
592,50.484375,0.003,60.0,0.151453125
593,52.515,0.003,60.0,0.15754500000000002
594,50.48625,0.003,60.0,0.15145875
595,50.073750000000004,0.003,60.0,0.15022125000000003
596,109.640625,0.007,60.0,0.767484375
597,89.983125,0.008,60.0,0.719865
598,109.46062499999998,0.005,60.0,0.5473031249999999
599,83.47875,0.006,60.0,0.5008725
600,122.878125,0.006,786.42,0.73726875
601,122.878125,0.006,786.42,0.73726875
602,122.878125,0.006,786.42,0.73726875
603,55.3275,0.004,60.0,0.22131
